9b4687fe-924e-4594-aa4b-1239f0853ae1	0	c1dcf133-8062-4750-903a-abe8c8944689	1
31216027-b832-49c5-864f-6353c71795a4	0	6fdce31d-b593-4ccf-9736-9fe19aadb1f5	1
b853bae5-2d65-4527-9502-a39194ea97a5	0	366b5417-bab2-4877-8652-30b6cb876cbc	1
083e6bcd-1ad2-4b70-a461-7bccee600367	0	57ecbf86-f851-461f-ad82-8eb43acba1c3	41
060e9b63-f7d6-4820-8cdc-b84d2eabd0ef	0	1aedcda9-caa5-4667-ba08-808c50400f00	17
9c0d1546-dd5d-4025-ba5b-432d440eab00	0	0e054dba-790d-4174-a556-78d61a7d7855	1
7d8192f2-4706-489a-a5c0-7d3f1edf256c	0	f2b0deca-7c3b-498a-b9af-e3d128c64f34	8
387cc4f0-f8ff-4e23-81bc-9ec839a0689d	0	e21fc895-86b4-41cf-a231-e3667728406e	1
d03ff36a-01ec-4e90-8201-9877eb7aadf5	0	db84aea7-3dcb-41d2-b152-b5806b6ee85a	0
43d41213-6200-4240-bdb2-da4705c83a0b	0	c9efc835-8cae-4bd7-b6c1-9efe05211c24	1
a0bfe734-01e0-41a2-aa6b-4d61f9d82208	0	5e1e9d14-a1cc-4ea7-a5bf-e90f41400848	12
99e93191-14ce-40da-8798-16af9aca7fdf	0	c9e8c219-a75b-4cfd-ac94-28f85950ed84	1
890034c1-9e42-4845-97f7-911105d265ec	0	e7a7becd-e719-4938-ac16-1f14bc731bbf	0
4321ed2b-3104-4686-b9bd-c4c2d5121941	0	606de215-f03c-4b4f-b258-c9d79691a9ad	1
2355a7eb-0e6e-40e0-a76f-b88aa328d827	0	de5f851e-d3ba-4751-a5e7-7d52d578cc07	13
318d2922-1400-4c13-92f6-fbf5cfbab98c	0	8d90d863-51d5-443f-88e6-5ae85cf6b5d7	1
d56228cf-6c85-45b6-994b-6e671498d11b	0	62895b5c-083e-4239-b3f3-103080dfa1b6	5
27c1c122-fc8d-4fa3-9a3b-e1da94828139	0	ad6b2757-8e3d-440f-8d42-1598e3795b83	16
43d59e60-414a-4699-b012-a9a2f7c6ae4e	0	5f95e7c8-17b5-4f2f-88e3-86629c5eaeec	38
2ff0bc7b-7c7e-4ec0-9527-20958816f529	0	4f7e5aa0-8c9e-4719-846d-3a56aed8e52b	0
935227cb-3cd2-48e5-a3a7-e14897fc6353	0	f564f539-8393-4dfb-9a13-0053070d8412	0
b14ea635-584a-45a5-acac-ceb460dbc773	0	3b333ae3-8e71-4c82-8e15-6a05c4c44ec7	0
72392d8a-78cd-4aed-b17b-1a42d4b0d389	0	cb710ae2-4da0-4fbd-a103-c15b5fece1ca	50
eeb97a58-6d51-4292-862d-d81903a41095	0	cfc0b5fd-02a6-4a88-b3f5-81775bd2c302	13
