7dc1be30-fd54-40f9-b800-1b5987767ddf	0	763755bf-ede0-4861-a0a4-033d21abc4f2	1
232410ee-4680-430a-b0ee-8df1928044d1	0	628147ec-0206-46ad-8450-20766e478cf5	1
2813ea06-aef8-423e-b10a-ca4fe6728397	0	628147ec-0206-46ad-8450-20766e478cf5	22
a2bd551c-01d1-42f5-b765-008df75fe708	0	628147ec-0206-46ad-8450-20766e478cf5	1
f692bc56-87d1-4dd7-81c5-8b815ef4b332	0	628147ec-0206-46ad-8450-20766e478cf5	8
3481e925-1fd6-4399-bb97-a196819978bd	0	628147ec-0206-46ad-8450-20766e478cf5	14
3a855222-fc7c-4886-9ad5-8c87fc02ab1e	0	628147ec-0206-46ad-8450-20766e478cf5	23
0a1c0cec-dd60-4702-b3cc-1f5eadfe1e62	0	628147ec-0206-46ad-8450-20766e478cf5	24
61befd54-4f43-4f64-9965-597b88749e33	0	628147ec-0206-46ad-8450-20766e478cf5	21
41d0e2b2-58a7-45db-a575-cb934f02424d	0	628147ec-0206-46ad-8450-20766e478cf5	10
8cb7649f-0cab-4258-bf2e-1b5978200ae3	0	628147ec-0206-46ad-8450-20766e478cf5	7
5d738bb8-f948-46be-8e99-e0f5e59a0cd9	0	a84a23d8-da92-4016-abeb-72058b0b0633	1
f4119e8d-1b09-4208-976a-c2dfca30a29f	0	628147ec-0206-46ad-8450-20766e478cf5	8
8a0c35c4-2d70-4b0c-9696-a33feef1bd55	0	628147ec-0206-46ad-8450-20766e478cf5	1
19029b97-d17a-4dea-8fac-11c0905516fe	0	628147ec-0206-46ad-8450-20766e478cf5	6
226f5f95-d129-4a83-84c1-533ed685c70e	0	628147ec-0206-46ad-8450-20766e478cf5	21
aa4cd510-4233-4d39-be61-e4ea45e1e7fa	0	628147ec-0206-46ad-8450-20766e478cf5	8
aef74f6d-62dc-4d88-a108-c84b39deb3e2	0	628147ec-0206-46ad-8450-20766e478cf5	1
19010640-0362-4941-8724-7e6025f84b83	0	628147ec-0206-46ad-8450-20766e478cf5	15
e1cab79e-8803-46b0-89f6-9a4776598f31	0	a101f56d-35a2-4f64-9ee9-e3161dc60caa	1
42fb57af-e57f-4f95-aa5c-d0ff8fb7efc8	0	628147ec-0206-46ad-8450-20766e478cf5	1
8dae46bb-6c33-4b16-8a79-bd0c657eb697	0	628147ec-0206-46ad-8450-20766e478cf5	1
32789b48-5146-4204-93af-abd3b45e718d	0	628147ec-0206-46ad-8450-20766e478cf5	9
1f915f9a-98b9-43e1-8a18-819a8259be8f	0	628147ec-0206-46ad-8450-20766e478cf5	12
28bcbdeb-39cc-4d07-b3a1-d9db5de9d79f	0	628147ec-0206-46ad-8450-20766e478cf5	5
ad6c4911-7db6-4aa7-8635-09540c2fbc46	0	628147ec-0206-46ad-8450-20766e478cf5	15
c32cf7f3-c21a-49e2-9b56-fa5cdf5cd620	0	628147ec-0206-46ad-8450-20766e478cf5	1
11cd755d-7b3a-44f5-af62-79b5b6c18b9f	0	628147ec-0206-46ad-8450-20766e478cf5	21
22eb355f-0314-4f1c-b9fb-7001f41f5817	0	628147ec-0206-46ad-8450-20766e478cf5	13
010bb3e0-3177-4813-a409-9e4174c7b066	0	628147ec-0206-46ad-8450-20766e478cf5	10
84373fee-a506-4ba0-b368-a1e5c7ecb3a7	0	628147ec-0206-46ad-8450-20766e478cf5	25
c0183ab0-5308-494a-abf8-11279d02d9c7	0	628147ec-0206-46ad-8450-20766e478cf5	16
27c1a11b-5758-4bc7-87ac-056f30c7ddac	0	628147ec-0206-46ad-8450-20766e478cf5	1
731261e0-c32c-4207-96db-4b64e7caef41	0	29f05a3e-a05f-4955-af59-fbde6c6997e7	1
9e2f3fb2-a721-498b-801a-f54107f5f382	0	628147ec-0206-46ad-8450-20766e478cf5	1
a7e88dae-1c00-454c-84cf-c9670a2b91cb	0	628147ec-0206-46ad-8450-20766e478cf5	7
ef03134e-64f9-43c9-ab32-c92fb5c408e4	0	628147ec-0206-46ad-8450-20766e478cf5	1
fd6ab126-4bf5-4450-aea0-0c664f66a320	0	628147ec-0206-46ad-8450-20766e478cf5	21
1aef78af-132a-463c-9682-9f106ab4b89d	0	628147ec-0206-46ad-8450-20766e478cf5	1
b559ca52-1751-4085-a775-20b6e9f701fc	0	f67fe144-132f-4399-8104-ccb316f12134	5
778ce79d-6bf3-4442-a048-54e015e99e44	0	ff840ad1-0eb0-42a7-8465-1c0c3fc1d034	0
08c1dfe8-e501-4e7b-91e6-5012dc937b68	0	a84a23d8-da92-4016-abeb-72058b0b0633	19
d7032cd7-158e-4ad4-9b6e-8f11c4ec5ccf	0	763755bf-ede0-4861-a0a4-033d21abc4f2	1
9fc95b9e-f38a-4bac-85f0-c5d16b9709b7	0	628147ec-0206-46ad-8450-20766e478cf5	23
45a301b6-f493-428d-be9a-7df36d59c415	0	628147ec-0206-46ad-8450-20766e478cf5	16
83b121ee-219e-484f-ae9d-40048d3156a5	0	628147ec-0206-46ad-8450-20766e478cf5	9
63cb3b8c-4eb8-4cf5-b030-806b72674fa7	0	763755bf-ede0-4861-a0a4-033d21abc4f2	1
f32f26af-baa6-4f84-81ed-1e5ca21db2f0	0	763755bf-ede0-4861-a0a4-033d21abc4f2	1
38cdb7f1-108b-44e2-bdca-fdab0a7174be	0	628147ec-0206-46ad-8450-20766e478cf5	7
59a0ed59-3739-49e4-a3ea-27b5c90f3cf4	0	ea483e85-847c-4532-8640-e4c466cafef6	1
e8b90d6c-53a2-4fbd-9387-2602f7d0ea6f	0	628147ec-0206-46ad-8450-20766e478cf5	17
489fd4d0-420a-481c-8566-dfa84b18ee2f	0	763755bf-ede0-4861-a0a4-033d21abc4f2	1
11c28f69-2fad-4edf-9ed8-a55e9987b04a	0	628147ec-0206-46ad-8450-20766e478cf5	1
182f564b-65ab-4df3-b8bb-6ec6eb479cd8	0	628147ec-0206-46ad-8450-20766e478cf5	10
45be8a57-674c-4c8e-8547-aef42296fa03	0	a84a23d8-da92-4016-abeb-72058b0b0633	12
a1b2b579-2170-4fc4-af50-df01d74298ca	0	628147ec-0206-46ad-8450-20766e478cf5	12
3779089d-27bc-4a17-ba4c-0617b0bbadac	0	628147ec-0206-46ad-8450-20766e478cf5	32
7c3cb6bd-af55-43e0-a86f-2137691010e8	0	628147ec-0206-46ad-8450-20766e478cf5	19
4ce9bad9-a2ee-4a7a-8370-ac7e83b83207	0	628147ec-0206-46ad-8450-20766e478cf5	17
c70b0f79-0bb2-4b8a-8819-d00ab79ffcf0	0	628147ec-0206-46ad-8450-20766e478cf5	5
9ef9c286-a5fe-4e75-9cbc-c190b20e8c93	0	6c1f23cc-237a-417f-86b9-3f8f1330f8a4	10
