7165363e-4520-4e22-941e-9e1739bc04bc	0	cd0b01a4-297a-4917-86fc-05e8f23c6a7b	0
720e64c3-cf4e-45e1-bc06-e0545086a956	0	8805b956-d896-421e-86e5-0b4b8836324c	1
f48c307b-de25-49b2-9231-75529e4509c1	0	f3460fcb-c199-4951-9e1f-37cc1a06b9b9	1
4163c2a1-7b38-4bcd-bae7-95c4a3d545b9	0	0cf5f3fb-af45-4326-bf02-087da569978d	8
6c681ee0-3b28-4622-a969-b034df053e11	0	8d1d753d-c0ba-4f16-8135-10181aa7f50a	7
2e7f1d58-7d1d-4a3d-823a-e5a324329c71	0	ea613aa5-e5ab-46f6-a830-75544744f044	13
9fc8350c-5d95-4c75-89f4-27549a344b4b	0	dbe678a9-ff27-4215-9d94-cb44c4c8fa3a	6
3330a019-6c4d-4157-99e1-df0412f7844b	0	5b9aec51-7f0c-4951-b4ad-1f4a465fba2f	0
6ce088d4-2689-4a5a-8336-0bb01a1e3154	0	cc06b3c6-c470-4238-b92e-0d5e1d29f827	12
8f5a1e5f-928f-4f68-a579-fdbeb0b40679	0	5045c0e2-af64-4dee-b422-3dd563ceaab1	1
ae59065e-841f-4f22-9daf-bb4236ddabdb	0	b782d8cb-d87d-4ba6-9b29-aa94f0d878d9	32
6df81d83-9eb1-42d2-80a9-2fd77ddb627e	0	a49f95d9-d65f-4f66-b129-d848e1df5e5a	1
0cac39b9-a64a-43a8-a68b-bcb168638441	0	3b1a9c60-4671-4d11-b410-a301ff60796d	0
621b5de3-1d43-446d-95c1-e4ede06a6a22	0	4f7e5aa0-8c9e-4719-846d-3a56aed8e52b	0
9273970c-4748-401d-adcd-dca5c47f5547	0	a434aa1e-888a-4085-8fdb-a27c8a069390	10
38e5bbd2-422a-4034-9627-5205d694b8f5	0	739db92f-7c4e-4332-b6ca-293f58cce776	1
6ce07043-9d55-4f25-895a-1a1e0860c3c2	0	9e7046f4-e843-4eb3-acae-011cb5fe7072	1
489e6c08-c66a-4fb9-92d0-1f913774cde7	0	0e94810a-0d6e-4886-89c8-1f32b4c14026	19
a06bc5a2-1610-4a3c-b5fa-dbdae4549c4f	0	632d5c1e-d1bc-4a16-b290-4925ce02742e	1
9e489dfa-cb9a-4efa-b224-7dc944034d38	0	2878538b-463c-437e-bb81-7a256326cf1e	9
e2005a6b-aa8b-414f-80e8-587115d953cc	0	9140ddd4-ecfd-414e-b911-abccf4d04c55	1
df91d1a4-55df-4519-bbdd-8e50615ad954	0	bcdce692-9e8f-4645-8e9f-3f40c8f0baa0	1
399491ea-4a09-4940-8f8c-0ea1c8bd3c16	0	af62d91a-5996-44b1-bcba-d29e9a3519b9	1
dcc50f5c-7bf8-4224-aff9-fdaf792001e5	0	128328e5-45e8-4e31-ac25-b743cdb0aa18	1
54331a2a-83d4-42f2-ab4d-d26a629c44f6	0	e2e42c63-65f2-4794-b0e5-1dcb97b4e778	1
4e9b3cb0-cf01-4ad2-ae15-fdd305ee2571	0	f411fac0-4a21-4914-a746-bd6cf79ed42d	0
98c63139-6fa5-4edc-be0c-21def386c688	0	0eb5f220-1e20-481d-b44d-b4225a590e47	1
c44d2051-60b0-4e21-ac8d-50218b86e28b	0	7ecce858-4853-48c7-b9fc-cf97fe36fc26	0
101a8bc9-839d-4ac4-b9f5-14ea0d1f629b	0	618ca45d-480f-4fe8-aa53-77f143f10079	1
448a7d45-68c8-4c80-9a94-091153e2f6da	0	e6413409-d0ad-4c0f-87d7-ce049742f051	0
